name,word,source
2104,lsat,longitudinal
2104,score,longitudinal
2104,separately,longitudinal
2104,cluster,longitudinal
2104,cluster,longitudinal
2104,schools,longitudinal
2106,chapter,longitudinal
2106,building,longitudinal
2106,statistical,longitudinal
2106,models,longitudinal
2106,identify,longitudinal
2106,factors,longitudinal
2106,related,longitudinal
2106,bar,longitudinal
2106,passage,longitudinal
2107,figure,longitudinal
2107,proportion,longitudinal
2107,examinees,longitudinal
2107,passing,longitudinal
2107,bar,longitudinal
2107,exam,longitudinal
2107,matched,longitudinal
2108,lsat,longitudinal
2108,score,longitudinal
2108,separately,longitudinal
2108,cluster,longitudinal
2108,cluster,longitudinal
2108,schools,longitudinal
2109,differences,longitudinal
2109,proportion,longitudinal
2109,passing,longitudinal
2109,clusters,longitudinal
2109,graduates,longitudinal
2109,matched,longitudinal
2109,lgpa,longitudinal
2110,observed,longitudinal
2110,lsat,longitudinal
2110,score,longitudinal
2110,matching,longitudinal
2110,variable,longitudinal
2110,figures,longitudinal
2110,illustrate,longitudinal
2110,proportion,longitudinal
2111,passing,longitudinal
2111,clusters,longitudinal
2111,clusters,longitudinal
2111,examinees,longitudinal
2111,matched,longitudinal
2111,lsat,longitudinal
2111,score,longitudinal
2112,explanation,longitudinal
2112,difference,longitudinal
2112,lgpas,longitudinal
2112,adjusted,longitudinal
2112,reflect,longitudinal
2112,estimated,longitudinal
2113,differences,longitudinal
2113,law,longitudinal
2113,schools,longitudinal
2113,grade,longitudinal
2113,adjustments,longitudinal
2113,sufficient,longitudinal
2113,explanation,longitudinal
2114,weaker,longitudinal
2114,relationship,longitudinal
2114,lsat,longitudinal
2114,score,longitudinal
2114,bar,longitudinal
2114,outcome,longitudinal
2114,compared,longitudinal
2114,relationship,longitudinal
2115,lgpa,longitudinal
2115,bar,longitudinal
2115,passage,longitudinal
2116,adding,longitudinal
2116,geographic,longitudinal
2116,region,longitudinal
2116,model,longitudinal
2116,categorical,longitudinal
2116,variable,longitudinal
2116,tested,longitudinal
2116,logistic,longitudinal
2117,regression,longitudinal
2117,model,longitudinal
2117,geographic,longitudinal
2117,region,longitudinal
2117,examination,longitudinal
2118,application,longitudinal
2118,bar,longitudinal
2118,admission,longitudinal
2118,discussed,longitudinal
2118,earlier,longitudinal
2118,data,longitudinal
2118,examine,longitudinal
2118,pass,longitudinal
2118,rates,longitudinal
2118,region,longitudinal
2119,demonstrate,longitudinal
2119,substantial,longitudinal
2119,differences,longitudinal
2119,regions,longitudinal
2119,question,longitudinal
2120,observed,longitudinal
2120,variations,longitudinal
2120,simply,longitudinal
2120,consequence,longitudinal
2120,differences,longitudinal
2120,bar,longitudinal
2120,applicants,longitudinal
2120,variables,longitudinal
2121,shown,longitudinal
2121,related,longitudinal
2121,bar,longitudinal
2121,outcome,longitudinal
2121,differences,longitudinal
2121,existed,longitudinal
2121,lgpa,longitudinal
2121,lsat,longitudinal
2122,account,longitudinal
2122,analyses,longitudinal
2122,northeast,longitudinal
2122,region,longitudinal
2122,reference,longitudinal
2122,category,longitudinal
2123,largest,longitudinal
2123,participants,longitudinal
2123,study,longitudinal
2123,bar,longitudinal
2123,exam,longitudinal
2123,region,longitudinal
2124,broad,longitudinal
2124,representation,longitudinal
2124,ethnic,longitudinal
2124,examined,longitudinal
2124,study,longitudinal
2124,time,longitudinal
2124,pass,longitudinal
2124,rate,longitudinal
2125,northeast,longitudinal
2125,percent,longitudinal
2125,closest,longitudinal
2125,regions,longitudinal
2125,pass,longitudinal
2125,rate,longitudinal
2125,study,longitudinal
2125,participants,longitudinal
2126,percent,longitudinal
2128,chapter,longitudinal
2128,building,longitudinal
2128,statistical,longitudinal
2128,models,longitudinal
2128,identify,longitudinal
2128,factors,longitudinal
2128,related,longitudinal
2128,bar,longitudinal
2128,passage,longitudinal
2129,analysis,longitudinal
2129,test,longitudinal
2129,statistic,longitudinal
2129,model,longitudinal
2129,explanatory,longitudinal
2129,variables,longitudinal
2129,statistically,longitudinal
2130,significant,longitudinal
2130,improvement,longitudinal
2130,resulting,longitudinal
2130,adding,longitudinal
2130,region,longitudinal
2130,adjusted,longitudinal
2130,lgpa,longitudinal
2130,lsat,longitudinal
2130,score,longitudinal
2131,analysis,longitudinal
2131,odds,longitudinal
2131,passing,longitudinal
2131,lgpa,longitudinal
2131,lsat,longitudinal
2131,score,longitudinal
2131,significantly,longitudinal
2132,northeast,longitudinal
2132,geographic,longitudinal
2132,regions,longitudinal
2132,south,longitudinal
2132,central,longitudinal
2132,mountain,longitudinal
2132,west,longitudinal
2133,england,longitudinal
2133,odds,longitudinal
2133,passing,longitudinal
2133,times,longitudinal
2133,lakes,longitudinal
2133,midwest,longitudinal
2134,southeast,longitudinal
2134,northeast,longitudinal
2134,values,longitudinal
2134,variables,longitudinal
2134,model,longitudinal
2135,contrast,longitudinal
2135,lowest,longitudinal
2135,northwest,longitudinal
2135,west,longitudinal
2135,noted,longitudinal
2135,previously,longitudinal
2136,examinees,longitudinal
2136,tested,longitudinal
2136,northwest,longitudinal
2136,region,longitudinal
2136,data,longitudinal
2136,stable,longitudinal
2137,data,longitudinal
2137,larger,longitudinal
2137,regions,longitudinal
2137,difference,longitudinal
2137,odds,longitudinal
2137,northeast,longitudinal
2137,west,longitudinal
2138,relevant,longitudinal
2138,proportion,longitudinal
2138,participants,longitudinal
2138,color,longitudinal
2138,sat,longitudinal
2138,bar,longitudinal
2138,regions,longitudinal
2138,data,longitudinal
2139,examinee,longitudinal
2139,lgpa,longitudinal
2139,lsat,longitudinal
2139,score,longitudinal
2139,odds,longitudinal
2139,passing,longitudinal
2139,bar,longitudinal
2139,examination,longitudinal
2140,west,longitudinal
2140,half,longitudinal
2140,compared,longitudinal
2140,northeast,longitudinal
2140,effect,longitudinal
2140,adding,longitudinal
2140,ethnicity,longitudinal
2141,model,longitudinal
2141,examination,longitudinal
2141,interaction,longitudinal
2141,ethnicity,longitudinal
2141,region,longitudinal
2141,considered,longitudinal
2142,section,longitudinal
2142,report,longitudinal
2143,explaining,longitudinal
2143,time,longitudinal
2143,bar,longitudinal
2143,examination,longitudinal
2143,outcomes,longitudinal
2143,examinees,longitudinal
2143,color,longitudinal
2144,goal,longitudinal
2144,study,longitudinal
2144,identify,longitudinal
2144,factors,longitudinal
2144,explain,longitudinal
2144,differences,longitudinal
2144,bar,longitudinal
2144,passage,longitudinal
2144,outcomes,longitudinal
2145,component,longitudinal
2145,achieving,longitudinal
2145,goal,longitudinal
2145,determine,longitudinal
2145,relationships,longitudinal
2145,relevant,longitudinal
2145,factors,longitudinal
2146,bar,longitudinal
2146,examination,longitudinal
2146,outcomes,longitudinal
2146,law,longitudinal
2146,school,longitudinal
2146,graduates,longitudinal
2146,color,longitudinal
2146,white,longitudinal
2146,graduates,longitudinal
2147,data,longitudinal
2147,confirm,longitudinal
2147,substantial,longitudinal
2147,differential,longitudinal
2147,time,longitudinal
2147,pass,longitudinal
2147,rates,longitudinal
2148,ethnic,longitudinal
2148,data,longitudinal
2148,demonstrate,longitudinal
2148,lgpa,longitudinal
2148,lsat,longitudinal
2148,score,longitudinal
2148,explain,longitudinal
2148,variation,longitudinal
2148,bar,longitudinal
2149,passage,longitudinal
2149,outcomes,longitudinal
2149,variables,longitudinal
2149,examined,longitudinal
2149,objective,longitudinal
2149,section,longitudinal
2150,determine,longitudinal
2150,factors,longitudinal
2150,related,longitudinal
2150,bar,longitudinal
2150,examination,longitudinal
2150,outcomes,longitudinal
2150,total,longitudinal
2151,white,longitudinal
2151,examinees,longitudinal
2151,dominant,longitudinal
2151,bear,longitudinal
2151,relationships,longitudinal
2151,bar,longitudinal
2151,examinees,longitudinal
2151,color,longitudinal
2151,section,longitudinal
2152,reports,longitudinal
2152,analyses,longitudinal
2152,aimed,longitudinal
2152,suggesting,longitudinal
2152,explanations,longitudinal
2152,observed,longitudinal
2152,differences,longitudinal
2152,bar,longitudinal
2152,pass,longitudinal
2152,rates,longitudinal
2153,remedies,longitudinal
2153,alleviate,longitudinal
2153,disparity,longitudinal
2154,statistical,longitudinal
2154,results,longitudinal
2154,adding,longitudinal
2154,geographic,longitudinal
2154,region,longitudinal
2154,categorical,longitudinal
2154,variable,longitudinal
2154,model,longitudinal
2154,included,longitudinal
2154,lgpa,longitudinal
2154,lsat,longitudinal
2154,score,longitudinal
2155,pr,longitudinal
2156,variable,longitudinal
2156,df,longitudinal
2156,ml,longitudinal
2156,parameter,longitudinal
2156,estimate,longitudinal
2156,chi,longitudinal
2156,square,longitudinal
2156,odds,longitudinal
2156,ratio,longitudinal
2157,intercept,longitudinal
2158,score,longitudinal
2159,grades,longitudinal
2160,west,longitudinal
2161,lakes,longitudinal
2162,midsouth,longitudinal
2163,midwest,longitudinal
2164,mountain,longitudinal
2164,west,longitudinal
2165,england,longitudinal
2166,northwest,longitudinal
2167,south,longitudinal
2167,central,longitudinal
2168,southeast,longitudinal
2169,interpretation,longitudinal
2169,odds,longitudinal
2169,ratio,longitudinal
2169,calculation,longitudinal
2169,probability,longitudinal
2169,illustrated,longitudinal
2169,law,longitudinal
2169,school,longitudinal
2169,cluster,longitudinal
2169,previous,longitudinal
2169,section,longitudinal
2169,appendix,longitudinal
2170,detailed,longitudinal
2170,explanation,longitudinal
2170,interpret,longitudinal
2170,results,longitudinal
2171,adding,longitudinal
2171,ethnicity,longitudinal
2171,geographic,longitudinal
2171,region,longitudinal
2171,law,longitudinal
2171,school,longitudinal
2171,cluster,longitudinal
2171,logistic,longitudinal
2171,regression,longitudinal
2171,models,longitudinal
2171,infra,longitudinal
2171,page,longitudinal
2171,chi,longitudinal
2171,square,longitudinal
2172,improvement,longitudinal
2172,adding,longitudinal
2172,ethnicity,longitudinal
2172,model,longitudinal
2172,included,longitudinal
2172,lgpa,longitudinal
2172,lsat,longitudinal
2172,score,longitudinal
2172,geographic,longitudinal
2172,region,longitudinal
2172,interaction,longitudinal
2172,terms,longitudinal
2173,significant,longitudinal
2175,chapter,longitudinal
2175,building,longitudinal
2175,statistical,longitudinal
2175,models,longitudinal
2175,identify,longitudinal
2175,factors,longitudinal
2175,related,longitudinal
2175,bar,longitudinal
2175,passage,longitudinal
2176,data,longitudinal
2176,comparing,longitudinal
2176,performance,longitudinal
2176,separately,longitudinal
2176,ethnic,longitudinal
2176,major,longitudinal
2176,variables,longitudinal
2177,related,longitudinal
2177,bar,longitudinal
2177,examination,longitudinal
2177,outcomes,longitudinal
2177,evaluated,longitudinal
2177,logistic,longitudinal
2177,regression,longitudinal
2177,models,longitudinal
2178,predictors,longitudinal
2178,lgpa,longitudinal
2178,lsat,longitudinal
2178,score,longitudinal
2178,geographic,longitudinal
2178,region,longitudinal
2178,law,longitudinal
2178,school,longitudinal
2178,cluster,longitudinal
2179,expanded,longitudinal
2179,adding,longitudinal
2179,ethnicity,longitudinal
2179,categorical,longitudinal
2179,variable,longitudinal
2179,finally,longitudinal
2179,interactions,longitudinal
2179,ethnicity,longitudinal
2180,independent,longitudinal
2180,variables,longitudinal
2180,examined,longitudinal
2180,results,longitudinal
2180,analyses,longitudinal
2180,adding,longitudinal
2180,ethnicity,longitudinal
2181,significantly,longitudinal
2181,improved,longitudinal
2181,fit,longitudinal
2181,bar,longitudinal
2181,examination,longitudinal
2181,outcome,longitudinal
2181,model,longitudinal
2181,significantly,longitudinal
2181,correlated,longitudinal
2182,variables,longitudinal
2182,account,longitudinal
2182,data,longitudinal
2182,adding,longitudinal
2182,ethnicity,longitudinal
2182,model,longitudinal
2182,change,longitudinal
2183,correlation,longitudinal
2183,predicted,longitudinal
2183,actual,longitudinal
2183,outcome,longitudinal
2183,results,longitudinal
2183,suggest,longitudinal
2183,lsat,longitudinal
2183,ugpa,longitudinal
2183,prediction,longitudinal
2184,systems,longitudinal
2184,parallel,longitudinal
2184,ethnic,longitudinal
2185,examining,longitudinal
2185,summary,longitudinal
2185,statistics,longitudinal
2185,predictor,longitudinal
2185,criterion,longitudinal
2185,variables,longitudinal
2185,separately,longitudinal
2185,ethnic,longitudinal
2185,earlier,longitudinal
2185,studies,longitudinal
2186,limited,longitudinal
2186,data,longitudinal
2186,availability,longitudinal
2186,found,longitudinal
2186,lgpa,longitudinal
2186,lsat,longitudinal
2186,score,longitudinal
2186,highly,longitudinal
2186,related,longitudinal
2186,bar,longitudinal
2186,examination,longitudinal
2187,outcome,longitudinal
2187,analyses,longitudinal
2187,previous,longitudinal
2187,sections,longitudinal
2187,report,longitudinal
2187,provide,longitudinal
2187,support,longitudinal
2187,findings,longitudinal
2188,national,longitudinal
2188,data,longitudinal
2188,interpretations,longitudinal
